exp,sample_idx,video_id,claim_id,claim_text,claim_type,support_source,parent_source,attribute_terms,verification,reference_positive_evidence,reference_negative_evidence
no_implicit_norm,2462,D76Lsycip9U,2,It's a track from their album 'Aude et Latchoo'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2462,D76Lsycip9U,3,"It combines elements of Hip-Hop, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2462,D76Lsycip9U,4,electronic with female vocals.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2462,D76Lsycip9U,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2462,D76Lsycip9U,6,may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2483,zbWHQubdQIE,1,Allow me to recommend 'La Revolucion Urbana' by La Revolucion Urbana.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2483,zbWHQubdQIE,2,It's a track from their album 'La Revolucion Urbana'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2483,zbWHQubdQIE,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2483,zbWHQubdQIE,4,rock with experimental influences.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2483,zbWHQubdQIE,5,The song has a beat-driven sound,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2483,zbWHQubdQIE,6,"a more intense atmosphere, which could be a fitting choice for your video.",general,general-supported,general-supported,,,,
no_implicit_norm,2489,QZawn7YJGFs,1,Allow me to recommend '寂寞的季節' by 毛鵬懿 Joseph Mao.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2489,QZawn7YJGFs,2,It's a track from his album '寂寞的季節'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2489,QZawn7YJGFs,3,"The song combines elements of rock, indie",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2489,QZawn7YJGFs,4,alternative with female vocals.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2489,QZawn7YJGFs,5,"It has a pop influence as well, which could be a fitting choice for your video.",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2491,mn4WwaRfmKM,1,I recommend 'Koko' by 21 Japonesas.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2491,mn4WwaRfmKM,2,"It's a track that combines elements of soul, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2491,mn4WwaRfmKM,3,The song features female vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2491,mn4WwaRfmKM,4,It was released in 2014,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2491,mn4WwaRfmKM,5,could be a fitting choice for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2519,wzaCUd1qIls,1,I recommend 'SAFE' by SAFE.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2519,wzaCUd1qIls,2,It's a track from their album 'SAFE'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2519,wzaCUd1qIls,3,"The song combines elements of rock, indie",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2519,wzaCUd1qIls,4,pop with a touch of alternative.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2519,wzaCUd1qIls,5,It has a guitar-focused sound,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2519,wzaCUd1qIls,6,"This track could be a fitting choice for your video, incorporating SAFE's distinctive style.",general,general-supported,general-supported,,,,
no_implicit_norm,2531,_VSRU0jFrUw,1,Allow me to recommend 'Mi Vida' by El Chino.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2531,_VSRU0jFrUw,2,It's a track from his album 'Mi Vida'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2531,_VSRU0jFrUw,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2531,_VSRU0jFrUw,4,pop with a touch of 90s nostalgia.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2531,_VSRU0jFrUw,5,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2531,_VSRU0jFrUw,6,energetic vibe that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2545,Kp3CWiVOmaw,1,How about 'The Horde' by 100 robots?,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2545,Kp3CWiVOmaw,2,It's an electronic track with experimental,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2545,Kp3CWiVOmaw,3,"Although I don't have much information about this specific track, it aligns well with the electronic",unknown,unsupported,prompt-supported,,,,
no_implicit_norm,2545,Kp3CWiVOmaw,4,experimental elements you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2560,UqCUaUv75TA,1,Allow me to recommend 'The Real World' by Kevin Florez.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2560,UqCUaUv75TA,2,It's a track from his album 'The Real World'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2560,UqCUaUv75TA,3,"It combines elements of electronic, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2560,UqCUaUv75TA,4,rock with a focus on synth sounds.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2560,UqCUaUv75TA,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2560,UqCUaUv75TA,6,may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2576,NKGs9BxFoTE,1,Allow me to recommend 'Mi Vida' by Hijas de Zion.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2576,NKGs9BxFoTE,2,It's a track from their album 'Mi Vida'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2576,NKGs9BxFoTE,3,"The song combines elements of pop, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2576,NKGs9BxFoTE,4,indie with female vocals.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2576,NKGs9BxFoTE,5,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2576,NKGs9BxFoTE,6,has a unique sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2621,uJH2gEwS-sU,1,"In that case, I would recommend 'House of Mercy' by Finalie.",metadata,metadata-supported,metadata-supported,house,supported,,
no_implicit_norm,2621,uJH2gEwS-sU,2,This track features a diverse artist collaboration,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2621,uJH2gEwS-sU,3,"combines elements of electronic, Hip-Hop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2621,uJH2gEwS-sU,4,It has a catchy beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2621,uJH2gEwS-sU,5,a unique blend of genres that will add a dynamic touch to your video.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2637,PbGv_5Vcbn8,1,I recommend 'Feel This Moment' by Pitbull.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2637,PbGv_5Vcbn8,2,electronic track with elements of rock,unknown,unsupported,unsupported,,,,
no_implicit_norm,2637,PbGv_5Vcbn8,3,The song features female vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2637,PbGv_5Vcbn8,4,energetic vibe that could complement your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2651,rNUcT_KD54c,1,Allow me to recommend 'Sin Ti' by Ministerio Sion.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2651,rNUcT_KD54c,2,It's a track from their album 'Sin Ti'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2651,rNUcT_KD54c,3,"It combines elements of hip-hop, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2651,rNUcT_KD54c,4,electronic with alternative influences.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2651,rNUcT_KD54c,5,The song features male vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2651,rNUcT_KD54c,6,has a loud guitar sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2654,yeMrTxabUaE,1,Allow me to recommend 'Carry You' by Union J.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2654,yeMrTxabUaE,2,It's a track from their album 'Carry You'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2654,yeMrTxabUaE,3,"It combines elements of rock, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2654,yeMrTxabUaE,4,"dance genres, which could be a fitting choice for your video.",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2654,yeMrTxabUaE,5,The song has a pop,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2654,yeMrTxabUaE,6,indie influence as well.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2662,D9l-pF4kB64,1,I suggest you consider 'Sunshine' by Jenny,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2662,D9l-pF4kB64,2,It's a track from their album 'Sunshine'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2662,D9l-pF4kB64,3,"The song combines elements of pop, dance",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2662,D9l-pF4kB64,4,electronic music with female vocals.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2662,D9l-pF4kB64,5,It has a catchy,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2662,D9l-pF4kB64,6,upbeat sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2684,fBI65ROZyFw,1,Allow me to recommend 'Dance With Me' by JAMIE DRASTIK.,metadata,metadata-supported,metadata-supported,dance,supported,,
no_implicit_norm,2684,fBI65ROZyFw,2,It's a dance track with electronic,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2684,fBI65ROZyFw,3,The song has a catchy beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2684,fBI65ROZyFw,4,a pop vibe that could be a fitting choice for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2684,fBI65ROZyFw,5,It was released in 2014,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2684,fBI65ROZyFw,6,is available on iTunes.,unknown,unsupported,metadata-supported,,,,
no_implicit_norm,2715,oOXdxeqtHHc,1,Allow me to recommend 'The Way I Am' by J.R.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2715,oOXdxeqtHHc,2,It's a hip-hop track with electronic,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2715,oOXdxeqtHHc,3,The song has a fast-paced beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2715,oOXdxeqtHHc,4,synth elements that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2762,ubGdJbMaZTw,1,How about 'Origins' by Dino Circle?,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2762,ubGdJbMaZTw,2,It's a track from their album 'Origins'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2762,ubGdJbMaZTw,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2762,ubGdJbMaZTw,4,"ambient genres, with a chillout vibe.",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2762,ubGdJbMaZTw,5,It was released in 2014,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2762,ubGdJbMaZTw,6,has a unique blend of sounds that could add a relaxing,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2762,ubGdJbMaZTw,7,atmospheric touch to your video.,unknown,unsupported,metadata-supported,,,,
no_implicit_norm,2769,guwB1oxI3ko,1,How about 'Bicycle Race' by Queen Machine?,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2769,guwB1oxI3ko,2,It's a track from their album 'Bicycle Race'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2769,guwB1oxI3ko,3,"This song combines elements of rock, punk",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2769,guwB1oxI3ko,4,"experimental music, which aligns well with the experimental",unknown,unsupported,prompt-supported,,,,
no_implicit_norm,2769,guwB1oxI3ko,5,indie vibe you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2769,guwB1oxI3ko,6,It has a unique,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2769,guwB1oxI3ko,7,distinctive sound that could add an interesting touch to your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2808,JX3e-ZGqadc,1,Allow me to recommend 'Baqlarkolik' by Baqlarkolik.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2808,JX3e-ZGqadc,2,It's a track from their album 'Baqlarkolik'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2808,JX3e-ZGqadc,3,"It combines elements of dance, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2808,JX3e-ZGqadc,4,pop with electronic beats that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2808,JX3e-ZGqadc,5,The song features male vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2808,JX3e-ZGqadc,6,was released in 2014.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2818,YGzPFYmVIeU,1,Allow me to recommend 'KickBack' by AogMagik.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2818,YGzPFYmVIeU,2,It's a track from their album 'KickBack'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2818,YGzPFYmVIeU,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2818,YGzPFYmVIeU,4,rock with a touch of R&B.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2818,YGzPFYmVIeU,5,It has a fast-paced beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2818,YGzPFYmVIeU,6,synth-driven sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2867,Pcn7TuWZu9s,1,I recommend 'Still Mike' by Still Mike.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2867,Pcn7TuWZu9s,2,It's a track from his album 'Still Mike'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2867,Pcn7TuWZu9s,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2867,Pcn7TuWZu9s,4,"dance, which aligns well with the style you're looking for.",prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2867,Pcn7TuWZu9s,5,It has a techno,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2867,Pcn7TuWZu9s,6,electronic sound with fast-paced beats,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2872,U8qjHrMZBgU,1,Allow me to recommend 'Can't Say No' by Jade London.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2872,U8qjHrMZBgU,2,It's a track from her album 'Can't Say No'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2872,U8qjHrMZBgU,3,"It combines elements of electronic, pop",audio,audio-supported,audio-supported,,,,
