condition,sample_idx,claim_id,claim_text,parent_sentence,bucket,bucket_label,subtype,evidence_note,genre_terms,genre_verification,genre_missing,quoted_names,quoted_verification,needs_human_review,human_bucket,human_is_genuine_error,human_note,generated_text
wo_video,358,5,It has a 80s vibe,"It has a 80s vibe and was released in 2012, which may contain the specific elements you want.",E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_prompt-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,not_applicable,0,,,,"Allow me to recommend 'La Crus' by La Crus. It's a track from their album 'La Crus'. It combines elements of rock, pop, and indie with female vocals that could be a fitting choice for your video. It has a 80s vibe and was released in 2012, which may contain the specific elements you want."
wo_video,3601,3,"They may also have elements of rock, soul","They may also have elements of rock, soul, and blues in their music.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,rock;soul,supported,,,not_applicable,0,,,,"I suggest checking out 'Sud Sound System - 2013'. Although I don't have specific information about this track, Sud Sound System is known for their electronic and techno style. They may also have elements of rock, soul, and blues in their music. This could be a fitting choice for your video."
wo_video,2648,3,It's a track with electronic,"It's a track with electronic and experimental elements, similar to the song you mentioned.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,electronic,supported,,,not_applicable,0,,,,"Certainly! I recommend 'Uno Feat. Rahshon - All Night Long'. It's a track with electronic and experimental elements, similar to the song you mentioned. Although I don't have specific information about the track, it aligns well with the genres you're interested in."
wo_video,3705,2,"It's a track with elements of indie, dance","It's a track with elements of indie, dance, and electronic music.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,dance;electronic;indie,supported,,,not_applicable,0,,,,"Allow me to recommend 'Dance With Me' by J.R. & PH7. It's a track with elements of indie, dance, and electronic music. Although there is no specific information available about the track, it aligns with your preferences for indie and dance music. It may also have some synth and vocal effects that you are looking for."
wo_video,1226,2,It's a pop track with electronic,It's a pop track with electronic and dance elements.,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,dance;electronic;pop,supported,,,not_applicable,0,,,,"I recommend 'Santaye' by Santaye. It's a pop track with electronic and dance elements. The song features a female vocalist and was released in 2013. It aligns well with the pop, dance, and electronic genres you're interested in."
wo_video,4025,2,"This track combines R&B, pop","This track combines R&B, pop, and soul elements with a touch of rock.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,pop;r&b;rock;soul,supported,,,not_applicable,0,,,,"Certainly! If you're looking for an R&B twist, I recommend 'I'm Yours' by Jason Derulo. This track combines R&B, pop, and soul elements with a touch of rock. It's a great choice for adding a smooth and soulful vibe to your video."
wo_video,2648,4,"experimental elements, similar to the song you mentioned.","It's a track with electronic and experimental elements, similar to the song you mentioned.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,electronic,supported,,,not_applicable,0,,,,"Certainly! I recommend 'Uno Feat. Rahshon - All Night Long'. It's a track with electronic and experimental elements, similar to the song you mentioned. Although I don't have specific information about the track, it aligns well with the genres you're interested in."
wo_video,1311,2,"It's a track that combines hip-hop, electronic","It's a track that combines hip-hop, electronic, and ambient elements.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,ambient;electronic;hip-hop,supported,,,not_applicable,0,,,,"Certainly! How about 'DREAM' by Mickey Factz? It's a track that combines hip-hop, electronic, and ambient elements. Although I don't have much information about this specific track, it aligns with the hip-hop and ambient vibes you're looking for."
wo_video,916,3,"indie feel, with elements of rock","This track has an ambient and indie feel, with elements of rock and electronic music.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,ambient;electronic;indie;rock,supported,,,not_applicable,0,,,,"In that case, I would recommend 'Beethoven's 5 Secrets' by The Piano Guys. This track has an ambient and indie feel, with elements of rock and electronic music. It's instrumental, which adds to the atmospheric quality. It's a great choice for your video."
wo_video,3601,4,blues in their music.,"They may also have elements of rock, soul, and blues in their music.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,rock;soul,supported,,,not_applicable,0,,,,"I suggest checking out 'Sud Sound System - 2013'. Although I don't have specific information about this track, Sud Sound System is known for their electronic and techno style. They may also have elements of rock, soul, and blues in their music. This could be a fitting choice for your video."
wo_video,627,2,It's a reggaeton track with electronic,It's a reggaeton track with electronic and dance elements.,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,dance;electronic,supported,,,not_applicable,0,,,,"Certainly! I recommend 'Reggaeton' by MC Juninho da FVL. It's a reggaeton track with electronic and dance elements. Although I don't have much information about this specific track, it aligns with the reggaeton and dance genres you're looking for."
wo_video,839,2,"It's a track with elements of hip-hop, soul","It's a track with elements of hip-hop, soul, and pop.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,hip-hop;pop;soul,supported,,,not_applicable,0,,,,"Allow me to recommend 'Millionerler Mehellesi by Dayirman'. It's a track with elements of hip-hop, soul, and pop. Although I don't have specific information about the track, it aligns with your preferences for female vocals and drum components."
wo_video,4025,3,soul elements with a touch of rock.,"This track combines R&B, pop, and soul elements with a touch of rock.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,pop;r&b;rock;soul,supported,,,not_applicable,0,,,,"Certainly! If you're looking for an R&B twist, I recommend 'I'm Yours' by Jason Derulo. This track combines R&B, pop, and soul elements with a touch of rock. It's a great choice for adding a smooth and soulful vibe to your video."
wo_video,916,2,This track has an ambient,"This track has an ambient and indie feel, with elements of rock and electronic music.",E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,ambient;electronic;indie;rock,supported,,,not_applicable,0,,,,"In that case, I would recommend 'Beethoven's 5 Secrets' by The Piano Guys. This track has an ambient and indie feel, with elements of rock and electronic music. It's instrumental, which adds to the atmospheric quality. It's a great choice for your video."
wo_video,3048,2,It's an electronic track with elements of house,It's an electronic track with elements of house and electronica.,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,electronic;house,supported,,,not_applicable,0,,,,"Allow me to recommend 'No Way Home' by Richard Durand. It's an electronic track with elements of house and electronica. Although I don't have much information about this track, it aligns well with your preferences and could be a fitting choice for your video."
wo_video,3052,2,It's a track that combines hip-hop,It's a track that combines hip-hop and spoken word elements.,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,hip-hop,supported,,,not_applicable,0,,,,"I recommend 'The 100th Day' by PIT featuring BIG FITZ DA POET. It's a track that combines hip-hop and spoken word elements. The song was released in 2012 and has a unique blend of genres like hip-hop, rock, and electronic. It could be a fitting choice for your video."
wo_video,3931,4,"The mixtape also includes electronic, rock","The mixtape also includes electronic, rock, and pop elements that will add variety to your video.",E2_metadata_unsupported,音樂元資料不支持,metadata_claim_without_named_entity,含元資料詞但無可比對的具名實體，查無支持,electronic;pop;rock,partially_supported,rock,,not_applicable,1,,,,"In that case, I would recommend 'The 90s Hip-Hop Mixtape'. This mixtape features a collection of 90s Hip-Hop tracks that will give your video a nostalgic feel. It includes artists like A Tribe Called Quest, De La Soul, and The Fugees. The mixtape also includes electronic, rock, and pop elements that will add variety to your video."
wo_video,3931,5,pop elements that will add variety to your video.,"The mixtape also includes electronic, rock, and pop elements that will add variety to your video.",E2_metadata_unsupported,音樂元資料不支持,metadata_claim_without_named_entity,含元資料詞但無可比對的具名實體，查無支持,electronic;pop;rock,partially_supported,rock,,not_applicable,1,,,,"In that case, I would recommend 'The 90s Hip-Hop Mixtape'. This mixtape features a collection of 90s Hip-Hop tracks that will give your video a nostalgic feel. It includes artists like A Tribe Called Quest, De La Soul, and The Fugees. The mixtape also includes electronic, rock, and pop elements that will add variety to your video."
